"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S3_DYNAMIC_LEARNED_GAMMA_T100",3,8,-0.0553568938674499,-0.0470994078418701,-0.0939563957673305,-0.0472483888620981,0.000177808147383953,0.00825748602557985,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",3,9,-0.142033436737188,-0.110442909780484,-0.162982065979253,-0.110497144964182,-0.0578933343761928,0.0315905269567046,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,1,0.168603017975723,0.188080561437306,0.140550632403814,0.187540695673279,0.236367863146981,0.0194775434615832,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,2,-0.259493362446791,-0.28503587137482,-0.340443356675661,-0.285128860684512,-0.230890999059482,-0.0255425089280293,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,3,-0.335022150561045,-0.35854693424883,-0.411711140268427,-0.358760021486756,-0.304093298828754,-0.0235247836877857,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,4,0.0501487507912126,0.0576929028965649,0.00253706138193146,0.0571125369063261,0.115325181197234,0.00754415210535227,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,5,0.10043897350337,0.11085709424661,0.058442449898419,0.110990232897403,0.161321639739213,0.0104181207432403,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,6,-0.191006560761059,-0.139438786193035,-0.186921815652406,-0.139633877203487,-0.0913521138533662,0.0515677745680246,0
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,7,0.0266695103986596,0.00960466926833745,-0.0421414331601646,0.00928143516656169,0.0622003695124463,-0.0170648411303222,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,8,0.178314163348465,0.135706362177662,0.080600366045723,0.135235321267953,0.193494309298021,-0.042607801170803,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",4,9,0.261347657751465,0.281080001790205,0.229722784052152,0.281258242195916,0.331851345730943,0.0197323440387406,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,1,-0.143830250708542,-0.121201503082901,-0.170572395925936,-0.121035411758552,-0.0708579975096819,0.0226287476256405,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,2,0.0710624293193992,0.100353331262719,0.0480418979312009,0.100160791249391,0.154269202016592,0.0292909019433197,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,3,-0.0865072839562856,-0.108400460636229,-0.157609384508994,-0.108653364158572,-0.0592866888094972,-0.0218931766799429,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,4,0.164551457806135,0.154619594577253,0.106666058833819,0.15398284401797,0.202991891995553,-0.00993186322888159,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,5,-0.583796512960155,-0.609438804805474,-0.658673281214172,-0.609612204052309,-0.559728536318254,-0.0256422918453193,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,6,0.231677667898132,0.254293519660654,0.202233693638603,0.25320421670955,0.309387170747723,0.0226158517625217,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,7,-0.019373027950871,-0.0636100745746719,-0.114829828176534,-0.0643786931308947,-0.0124760555708925,-0.0442370466238009,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,8,-0.356341334457202,-0.34706934194781,-0.39694677314344,-0.34700122590623,-0.29703262067312,0.00927199250939192,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",5,9,0.722556855009389,0.74045373954646,0.684485703580414,0.741064631429363,0.795118992220899,0.0178968845370703,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,1,-0.401116259059419,-0.380050486978197,-0.432429608827501,-0.380013779234949,-0.325936365659746,0.0210657720812218,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,2,0.364011684989109,0.358477518650042,0.305948899828337,0.358464299577627,0.410867158340068,-0.00553416633906773,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,3,-0.00746833730293908,0.0310503133212684,-0.0189312502344554,0.0310119985446099,0.0819508479122535,0.0385186506242075,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,4,-0.317065339862078,-0.286208211320837,-0.339511451623434,-0.286278206021912,-0.233161239825065,0.0308571285412404,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,5,0.054732782115505,0.0195799635085318,-0.0289463273163224,0.0197235797781055,0.0673055785536378,-0.0351528186069732,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,6,-0.0188727743229018,-0.028954077344939,-0.0774114845677304,-0.0289978115859402,0.0197571482458792,-0.0100813030220372,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,7,-0.111285311666326,-0.127052037148159,-0.180271563137464,-0.127336130590443,-0.07169038159438,-0.0157667254818331,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,8,0.664436722334059,0.651887975572225,0.60253391939157,0.651410302819015,0.703610423965166,-0.0125487467618348,1
"S3_DYNAMIC_LEARNED_GAMMA_T100",6,9,-0.22737316722501,-0.238730958259931,-0.287930786461011,-0.239157285867767,-0.187907261379312,-0.0113577910349214,1
