"draw","beta0_raw","beta1","beta2","lambda_min","lambda_median","lambda_max","log_lambda_mean","log_lambda_median","prop_at_lower","prop_at_upper","prop_nonfinite","beta0_plus_mean_log_lambda","beta0_plus_median_log_lambda","beta0_ident","lambda_ident_median","lambda_ident_max","lambda_ident_log_colmean_abs_mean"
668,-7.87555239733425,0.526869908851215,-0.437096608659229,5.55675513211442e-10,1.03447720582441,257712.765436378,-3.62271940840881e-16,0.0338961506007154,0,0,0,-7.87555239733425,-7.84165624673354,-7.87555239733425,1.03447720582441,257712.765436378,7.05801158259097e-17
669,-8.06309418738141,0.563810621692668,-0.421889724326368,2.22472159491627e-10,1.02949827907792,161890.112862306,4.9278482529126e-16,0.0290715735147257,0,0,0,-8.06309418738141,-8.03402261386668,-8.06309418738141,1.02949827907792,161890.112862305,1.82331002148336e-16
670,-7.68508607667614,0.510252961252051,-0.390846545132975,3.15999543319786e-11,1.06317979258043,86973.6020297727,9.13466833038809e-17,0.0612642195568921,0.0211111111111111,0,0,-7.68508607667614,-7.62382185711925,-7.68508607667614,1.06317979258043,86973.6020297726,1.15170219040629e-16
671,-7.66878437331745,0.509002358209531,-0.393056744004975,1.99818636551519e-10,1.026058843235,83118.8223101184,5.30902482470057e-16,0.0257250876446145,0,0,0,-7.66878437331745,-7.64305928567283,-7.66878437331745,1.026058843235,83118.822310118,5.56961884020287e-17
672,-7.937427073389,0.522695670377671,-0.351916886674506,8.03739703828632e-11,1.04037767754781,1649743.14639867,5.71363943811952e-16,0.0395837927889808,0.0233333333333333,0,0,-7.937427073389,-7.89784328060002,-7.937427073389,1.04037767754781,1649743.14639866,6.78616113920012e-16
673,-7.70139869259404,0.526661678742923,-0.398528943091058,1.31995262422521e-10,1.07422136172036,513116.268758811,-1.1330442756869e-16,0.0715960189013179,0,0,0,-7.70139869259404,-7.62980267369272,-7.70139869259404,1.07422136172036,513116.268758811,4.54237342184527e-17
674,-7.65568466080401,0.506396018283413,-0.441013754034034,1.56413571515452e-12,1.03626005040771,26590.5155693736,9.80697005085555e-18,0.0356180545986298,0.01,0,0,-7.65568466080401,-7.62006660620538,-7.65568466080401,1.03626005040772,26590.5155693736,6.14400505780408e-17
675,-7.83021388205585,0.490469467840165,-0.399020091390855,5.70829438618043e-11,1.0470758920131,94599.614754692,3.76427284404852e-16,0.0460014119156727,0.0211111111111111,0,0,-7.83021388205585,-7.78421247014018,-7.83021388205585,1.0470758920131,94599.6147546917,7.30299308680947e-17
676,-7.63105177343981,0.500386890236949,-0.433986908368976,1.78253029939343e-11,1.03814458958707,214098.794641133,2.26955799832575e-16,0.0374339710775361,0.0211111111111111,0,0,-7.63105177343981,-7.59361780236227,-7.63105177343981,1.03814458958707,214098.794641132,8.27732943914978e-17
677,-8.10234980812393,0.54810174730518,-0.419740215389232,7.24578961668632e-10,1.03314280438997,1478895.15853404,-3.33313623615241e-16,0.0326054146084425,0,0,0,-8.10234980812393,-8.06974439351549,-8.10234980812393,1.03314280438997,1478895.15853404,4.8885278541238e-16
678,-8.2673323017725,0.514476996107737,-0.425619359462086,2.30683904412652e-10,1.036073506519,602726.21915455,1.5284070305673e-16,0.0354379508326489,0,0,0,-8.2673323017725,-8.23189435093985,-8.2673323017725,1.036073506519,602726.219154548,8.66899145061476e-17
679,-7.52012645932888,0.492618386263983,-0.408757800896226,2.64846746562535e-11,1.04401954290292,12434.8666617563,2.8460644335087e-16,0.0430781869474223,0.0188888888888889,0,0,-7.52012645932888,-7.47704827238145,-7.52012645932888,1.04401954290292,12434.8666617563,7.52291747415275e-17
680,-7.75171939562324,0.495022410173723,-0.406396216369484,1.33083669880343e-11,1.02191554946455,263391.538186653,2.70539763431227e-16,0.0216787622447541,0.0188888888888889,0,0,-7.75171939562324,-7.73004063337849,-7.75171939562324,1.02191554946455,263391.538186652,1.05040397676189e-16
681,-7.61364086050334,0.465481544299777,-0.411119513657141,1.62269362510996e-10,1.04330812267087,50989.7491674657,-1.48577138246885e-16,0.0423965419323987,0,0,0,-7.61364086050334,-7.57124431857094,-7.61364086050334,1.04330812267087,50989.7491674658,2.0719537197067e-16
682,-7.95177959061163,0.494616346656207,-0.429746451551492,6.34940030921476e-10,1.02434650832148,1577209.94786763,5.71564400746954e-16,0.0240546388095459,0,0,0,-7.95177959061163,-7.92772495180208,-7.95177959061163,1.02434650832148,1577209.94786762,6.01201187598753e-16
683,-7.6232661529224,0.463813773542675,-0.393510565693548,8.98648291158731e-11,1.04608866088067,13605.2565905426,4.19417587080615e-18,0.0450581196761041,0.02,0,0,-7.6232661529224,-7.5782080332463,-7.6232661529224,1.04608866088067,13605.2565905426,8.53445400770012e-17
684,-8.13926926016716,0.46484742938404,-0.388223308634111,5.37436378244276e-11,1.03868538522407,394927.463191853,1.71683654946896e-16,0.0379558167769018,0.0188888888888889,0,0,-8.13926926016716,-8.10131344339026,-8.13926926016716,1.03868538522407,394927.463191852,1.40381533558159e-16
685,-7.60695687381979,0.551758382592544,-0.38543168865225,2.07663470745171e-11,1.03198859124259,19484.4302625121,4.36194290563839e-16,0.0314876119051308,0.0211111111111111,0,0,-7.60695687381979,-7.57546926191466,-7.60695687381979,1.03198859124259,19484.430262512,1.58760446918501e-16
686,-7.92789115277912,0.52245466226636,-0.401276550339407,1.72182238117055e-11,1.04337941334017,1068122.84267905,2.88534628288693e-16,0.0424645484361304,0.0255555555555556,0,0,-7.92789115277912,-7.88542660434299,-7.92789115277912,1.04337941334017,1068122.84267905,2.00818817593558e-16
687,-7.87417643808344,0.512504200747951,-0.42004791953251,6.47718222830552e-10,1.02789671560139,55420.059991641,-2.14118846110346e-16,0.0275146907400786,0,0,0,-7.87417643808344,-7.84666174734336,-7.87417643808344,1.02789671560139,55420.0599916411,3.92186283448837e-16
688,-7.99368835802191,0.515915741859376,-0.386714045466378,7.09004659052878e-11,1.05810097839287,34056.0937107127,3.61315915458565e-16,0.0564750962673595,0.02,0,0,-7.99368835802191,-7.93721326175455,-7.9936883580219,1.05810097839287,34056.0937107126,2.20186523335207e-16
689,-7.68113404695263,0.495686582465247,-0.391168980047018,4.04769359401946e-10,1.03758900484036,185459.206704467,-8.17247504237962e-18,0.0368996965172613,0,0,0,-7.68113404695263,-7.64423435043537,-7.68113404695263,1.03758900484036,185459.206704467,4.62554377516571e-17
690,-7.44562699343524,0.517374152522906,-0.428553798470912,3.26664887718322e-13,1.01930870050789,3282.11746216525,5.60971022720322e-17,0.0191245973958648,0.00777777777777778,0,0,-7.44562699343524,-7.42650239603937,-7.44562699343524,1.01930870050789,3282.11746216525,7.54411964997025e-17
691,-7.65624135093207,0.500915199213358,-0.414854849919361,1.28702742324525e-10,1.04031211755202,276918.607771616,1.60365548001411e-17,0.0395204674421071,0,0,0,-7.65624135093207,-7.61672088348997,-7.65624135093207,1.04031211755202,276918.607771616,4.54383897707356e-17
692,-7.65709556033354,0.532129775781297,-0.417236919686882,2.36659928463087e-11,1.05039277719198,35623.7284524388,3.29913565602327e-16,0.0491640356065063,0.02,0,0,-7.65709556033354,-7.60793152472703,-7.65709556033354,1.05039277719198,35623.7284524387,1.78676518025611e-16
693,-7.83907130942225,0.59016716035286,-0.375470820970832,1.56840507667697e-10,1.05184702918304,755291.126011889,-3.83397017837221e-16,0.0505474762507713,0,0,0,-7.83907130942225,-7.78852383317148,-7.83907130942225,1.05184702918304,755291.126011892,7.28614699438721e-16
694,-8.12686256854001,0.567753698171506,-0.390865806676592,3.98433905328424e-10,1.01129738280758,260854.297291662,-8.78309770592346e-17,0.0112339653356896,0,0,0,-8.12686256854001,-8.11562860320432,-8.12686256854001,1.01129738280758,260854.297291662,8.98972254661759e-17
695,-8.17587363595438,0.552905512704854,-0.415598531150836,1.54937082551035e-10,1.03941226306268,2152906.64667108,2.54025195939928e-16,0.0386554144790305,0,0,0,-8.17587363595438,-8.13721822147535,-8.17587363595438,1.03941226306268,2152906.64667108,1.65323002201647e-16
696,-8.21632439308449,0.512886358043865,-0.426667470013622,7.65158540917011e-11,1.02815915385067,455383.364882986,7.72375990326029e-16,0.0277693821025897,0.0255555555555556,0,0,-8.21632439308449,-8.1885550109819,-8.21632439308449,1.02815915385067,455383.364882983,5.93044132320604e-16
697,-8.02151539684901,0.553219154244658,-0.43570393029921,1.43293240355222e-11,1.02390737569963,2292699.0108098,2.83476945620957e-16,0.023625699959151,0.0155555555555556,0,0,-8.02151539684901,-7.99788969688986,-8.02151539684901,1.02390737569963,2292699.01080979,7.38105564322843e-17
698,-7.69333395523309,0.507647013582224,-0.379400228593025,4.11634424583033e-11,1.05315687397635,190094.600037101,6.74398808402859e-16,0.0517918376707397,0.0244444444444444,0,0,-7.69333395523308,-7.64154211756235,-7.69333395523308,1.05315687397635,190094.600037099,5.51642065360625e-17
699,-7.6058770822951,0.532552741338176,-0.408481680804295,1.37631551175313e-10,1.03934320866522,159875.647401467,2.16246773574211e-16,0.0385888804816064,0,0,0,-7.6058770822951,-7.56728820181349,-7.6058770822951,1.03934320866522,159875.647401467,7.32438800967985e-17
700,-7.33482053008729,0.531169926107685,-0.387190735252837,4.15090674509752e-11,1.0453203275189,4562.40540995819,2.75088593879344e-17,0.0443233011725048,0.0177777777777778,0,0,-7.33482053008729,-7.29049722891478,-7.33482053008729,1.0453203275189,4562.40540995819,1.02680210013596e-16
701,-8.05874708964871,0.563890733570783,-0.458818989347968,5.70281986577575e-10,1.0434874139216,229113.634851757,3.20426555659263e-16,0.0425683504829538,0,0,0,-8.05874708964871,-8.01617873916575,-8.05874708964871,1.0434874139216,229113.634851756,2.41168967512411e-16
702,-7.62485768594254,0.525352493670146,-0.416910670187316,5.34988253170962e-11,1.04008733697041,7349.12465711414,-3.49720252756924e-17,0.039304585922249,0.0155555555555556,0,0,-7.62485768594254,-7.58555310002029,-7.62485768594254,1.04008733697041,7349.12465711414,5.94431911101386e-17
703,-8.01999724405512,0.551267655639495,-0.408589082292211,8.85433230883841e-11,1.03118185693402,928390.710813609,1.60118831773717e-16,0.0307055566389717,0.0144444444444444,0,0,-8.01999724405512,-7.98929168741615,-8.01999724405512,1.03118185693402,928390.710813607,1.87847422801942e-16
704,-7.25162877035469,0.515553857311426,-0.42876179842304,1.31514269865716e-11,1.04404835745212,14197.8635064054,1.3988810110277e-16,0.0431056049857749,0.02,0,0,-7.25162877035469,-7.20852316536891,-7.25162877035469,1.04404835745212,14197.8635064054,9.14777512998436e-17
705,-7.91906522333952,0.542638514892516,-0.403054452628601,1.18265341315866e-10,1.00905763560295,112851.157880718,3.56196553733904e-17,0.00901682528317996,0,0,0,-7.91906522333952,-7.91004839805634,-7.91906522333952,1.00905763560295,112851.157880718,7.62254360711337e-17
706,-7.55889743687786,0.556823841380953,-0.386099588873483,6.62676314739623e-11,1.06255628108501,42856.5732415219,1.05779582624008e-17,0.0606773455943531,0.0222222222222222,0,0,-7.55889743687786,-7.49822009128351,-7.55889743687786,1.06255628108501,42856.5732415219,4.49611412915255e-17
707,-7.29623874091619,0.583168384573878,-0.371302579905945,3.19932525927915e-13,1.03677367260498,3595.42876600344,2.30556314780491e-16,0.0361129773223545,0.01,0,0,-7.29623874091619,-7.26012576359384,-7.29623874091619,1.03677367260498,3595.42876600343,1.08686208181534e-16
708,-7.84123309774174,0.506944429911208,-0.42665542607426,1.74696039964274e-10,1.03971091983387,127401.465308485,3.79017804795644e-17,0.0389427089806448,0,0,0,-7.84123309774174,-7.80229038876109,-7.84123309774174,1.03971091983387,127401.465308485,6.86919656958354e-16
709,-7.92806247888152,0.546863515670182,-0.338222199109552,9.71867618444654e-11,1.01553796739429,1366263.75577071,1.96694512529424e-16,0.0154183955757796,0.0277777777777778,0,0,-7.92806247888152,-7.91264408330574,-7.92806247888152,1.01553796739429,1366263.75577071,2.64871072605841e-16
710,-7.89202853520003,0.567710034767343,-0.44879442795142,3.90969062288045e-10,1.04769233197625,238616.359130675,4.55191440096314e-17,0.0465892590111183,0,0,0,-7.89202853520003,-7.84543927618891,-7.89202853520003,1.04769233197625,238616.359130675,3.24501228357279e-16
711,-7.82478774668361,0.565304498770574,-0.435157649500109,4.20333833135069e-10,1.03608724329661,461058.335173719,-1.36927506370436e-17,0.035451307886851,0,0,0,-7.82478774668361,-7.78933643879675,-7.82478774668361,1.03608724329661,461058.335173719,8.05528483422475e-17
712,-7.82821061938708,0.574907020628185,-0.464226092170174,2.03522926322227e-10,1.05647455396208,56498.4502441688,2.16069446285556e-16,0.0549368232114737,0,0,0,-7.82821061938708,-7.77327379617561,-7.82821061938708,1.05647455396208,56498.4502441687,7.40225781904592e-17
713,-7.81339972357153,0.483063904879351,-0.452513098660372,1.62987217742582e-10,1.04093734764381,135305.281514538,-1.21075988741066e-16,0.0401215824893662,0,0,0,-7.81339972357153,-7.77327814108216,-7.81339972357153,1.04093734764381,135305.281514538,3.06039915631828e-16
714,-7.8310002110163,0.483903979798909,-0.434451782499663,2.97948971418002e-10,1.01919234459217,59831.8942560908,1.33843553524255e-17,0.0190101087989895,0,0,0,-7.8310002110163,-7.81199010221732,-7.8310002110163,1.01919234459217,59831.8942560908,2.95442682664139e-17
715,-7.46737874383671,0.503075511572565,-0.464719663850357,1.47669601357625e-10,1.04706485375408,12759.7672787963,2.05267901441807e-16,0.0459876390105239,0,0,0,-7.46737874383671,-7.42139110482619,-7.46737874383671,1.04706485375408,12759.7672787963,1.59471201676019e-16
716,-8.08527313483046,0.464016279925208,-0.4100636286314,2.62469641564398e-10,1.04463008901086,1590758.4541654,2.84340452417887e-17,0.0436625303929453,0,0,0,-8.08527313483046,-8.04161060443751,-8.08527313483046,1.04463008901086,1590758.4541654,1.51634106505662e-16
717,-7.95110236722953,0.487729027993498,-0.377491059399479,5.32815910821623e-11,1.03063737274302,1827794.80885542,-2.16801885086524e-17,0.0301774158721676,0.0233333333333333,0,0,-7.95110236722953,-7.92092495135736,-7.95110236722953,1.03063737274302,1827794.80885542,5.03089082738563e-17
718,-7.90152799539684,0.49305994880902,-0.342112388790578,3.66165058230646e-11,1.04557211628918,755588.143722981,5.70099523145018e-16,0.044564202634245,0.0244444444444444,0,0,-7.90152799539684,-7.8569637927626,-7.90152799539684,1.04557211628918,755588.143722977,4.6431994052101e-16
719,-7.63107186588645,0.488994912504475,-0.348324071353803,2.70353986256542e-09,1.01430936878855,251381.656765683,-4.73941873401095e-16,0.0142073645024514,0,0,0,-7.63107186588646,-7.616864501384,-7.63107186588646,1.01430936878855,251381.656765684,3.19298021664613e-16
720,-7.2456052323755,0.501267151918345,-0.42302983932496,3.05044753864596e-13,1.01856446184916,1066.30623183827,2.44249065417534e-17,0.0183942376535401,0.00555555555555556,0,0,-7.2456052323755,-7.22721099472196,-7.2456052323755,1.01856446184916,1066.30623183827,6.05688338989947e-17
721,-7.86618796932952,0.521914938629483,-0.342856130108875,4.75285941664022e-10,1.05736308172084,239455.160645488,4.19725982365233e-16,0.0557777620767879,0,0,0,-7.86618796932952,-7.81041020725274,-7.86618796932952,1.05736308172084,239455.160645488,1.5002659608459e-16
722,-7.83459738327212,0.516795798900263,-0.343432202663905,2.45496096476799e-11,1.045932676531,89173.0335018657,5.62744295606876e-16,0.0449087937695968,0.0233333333333333,0,0,-7.83459738327212,-7.78968858950253,-7.83459738327212,1.045932676531,89173.0335018653,2.23972075453894e-16
723,-7.56449975986518,0.524033411630864,-0.349867836988888,3.76307818024214e-11,1.04962250085027,274111.201266075,1.70850987678427e-17,0.0484305741001692,0.0233333333333333,0,0,-7.56449975986518,-7.51606918576501,-7.56449975986518,1.04962250085027,274111.201266075,9.31430858367814e-17
724,-7.27251171782171,0.509879459353118,-0.384427625961877,7.14549380644806e-12,1.02955679622033,1091.97189744272,1.27675647831893e-16,0.0291284145900318,0.0133333333333333,0,0,-7.27251171782171,-7.24338330323168,-7.27251171782171,1.02955679622033,1091.97189744272,1.21893236245304e-16
725,-7.64732471396128,0.540913599648959,-0.366026625686787,1.70777111610381e-10,1.05717661848272,440788.472219293,2.491217109145e-16,0.0556017586214365,0,0,0,-7.64732471396128,-7.59172295533984,-7.64732471396128,1.05717661848272,440788.472219292,1.22633384928387e-16
726,-7.89669275963952,0.482847719460592,-0.429395144324774,3.19837574623165e-11,1.05672895473665,90813.8514308685,6.56265165667315e-17,0.055178164416609,0.0222222222222222,0,0,-7.89669275963952,-7.84151459522291,-7.89669275963952,1.05672895473665,90813.8514308685,9.83780957931736e-17
727,-8.17835257313334,0.472923678900298,-0.43955576836836,1.06538078095776e-10,1.04751535564052,1656014.35985159,2.53500923956077e-16,0.0464206918572667,0,0,0,-8.17835257313334,-8.13193188127607,-8.17835257313334,1.04751535564052,1656014.35985158,1.56032594252527e-16
728,-7.55235867853872,0.485687238636475,-0.44900740664787,1.24880021857585e-10,1.04401622020612,33155.912065732,6.98823714944612e-17,0.043075006498597,0,0,0,-7.55235867853872,-7.50928367204013,-7.55235867853872,1.04401622020612,33155.912065732,6.62201774896213e-17
729,-7.59210977782847,0.492897557327973,-0.425357931761349,1.21044676823422e-09,1.05990594291761,179642.987077767,-3.93204951623341e-16,0.0581801034214352,0,0,0,-7.59210977782847,-7.53392967440703,-7.59210977782847,1.05990594291761,179642.987077768,2.19917641196431e-16
730,-7.83694368644265,0.5327632435671,-0.416065952397664,2.04905358747128e-10,1.06570189158637,121886.632205258,-1.35817283345811e-16,0.0636327492753259,0,0,0,-7.83694368644265,-7.77331093716732,-7.83694368644265,1.06570189158637,121886.632205258,5.64455889436507e-16
731,-7.61497741331911,0.523647239728216,-0.458498429645156,2.57520610218881e-10,1.0495536549296,128529.265993836,1.35323850890422e-16,0.0483649528277259,0,0,0,-7.61497741331911,-7.56661246049139,-7.61497741331911,1.0495536549296,128529.265993835,1.67713065657438e-16
