"scenario_id","rep_id","region","truth","mean","q025","q50","q975","bias","covered"
"S2_DYNAMIC_FIXED_GAMMA_T100",11,7,15,20.9932581888688,14.9737929472515,20.7977703743142,28.4400935061949,5.99325818886879,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,8,15,15.1872008692738,10.9886446725518,15.051318218192,20.0435857858757,0.187200869273829,1
"S2_DYNAMIC_FIXED_GAMMA_T100",11,9,15,14.6581680120161,10.466080231146,14.5533078579715,19.641041722527,-0.341831987983905,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,1,15,14.2209586583988,9.94246431985191,14.0427717032634,19.5403214991749,-0.779041341601244,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,2,15,17.16001097264,12.4589655843368,16.9562993627317,22.9541472060922,2.16001097263999,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,3,15,14.0491855930757,9.93603432379697,13.9637758733218,18.9452823827567,-0.950814406924309,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,4,15,14.431492450927,10.4000973360931,14.3215516018665,19.3190284865755,-0.568507549073045,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,5,15,14.5749296229442,10.6798094146216,14.4808955894033,19.0794387317158,-0.425070377055826,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,6,15,18.8905190316668,13.675160179737,18.7140829571665,25.0090498702355,3.8905190316668,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,7,15,15.8428548562165,11.2834219803051,15.6553649932591,21.6675197928623,0.842854856216485,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,8,15,14.9391925192575,10.7765929651706,14.7841177447607,19.9226907527468,-0.060807480742481,1
"S2_DYNAMIC_FIXED_GAMMA_T100",12,9,15,14.9011873151912,10.8930172633683,14.7000790225469,19.7871362336596,-0.0988126848087862,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,1,15,15.4757026192856,10.2537937319193,15.1991394721067,22.4642556695278,0.475702619285633,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,2,15,12.4619064047182,8.91478369316859,12.3678623556292,16.7510855518093,-2.53809359528182,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,3,15,17.6370955688532,12.4739515598164,17.4694484032131,24.1645630908443,2.63709556885323,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,4,15,14.0115784890309,9.97870479365315,13.8942072530493,18.6795617672325,-0.988421510969088,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,5,15,19.6119035902387,14.149692396699,19.3874819949273,25.8478162856977,4.61190359023869,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,6,15,13.6327120232865,9.44769506210145,13.4011648084079,18.9610164652734,-1.36728797671353,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,7,15,18.8963438747739,13.8502491325546,18.6731960897665,25.1230132514744,3.89634387477388,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,8,15,13.8905408474333,9.81512335477095,13.7907830033738,18.7366701462436,-1.10945915256671,1
"S2_DYNAMIC_FIXED_GAMMA_T100",13,9,15,13.7398912113362,9.96355878488425,13.6458979621963,18.0407832786723,-1.26010878866377,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,1,15,15.9970387036405,11.5803038971709,15.8665190941997,21.1044866620989,0.997038703640472,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,2,15,18.2792575344821,12.9299723010527,18.0326889840417,25.0753993256555,3.27925753448209,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,3,15,16.0351094003699,11.5360266107856,15.8569686409674,21.3220794956634,1.03510940036992,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,4,15,18.7908224784117,13.8150973192325,18.6063801550257,24.8994749918738,3.79082247841173,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,5,15,16.1719761502995,11.5790512560924,15.9690411580327,21.5764373850331,1.17197615029954,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,6,15,16.2593276582396,10.7168236036909,15.9370967700588,23.3971329830307,1.25932765823958,1
"S2_DYNAMIC_FIXED_GAMMA_T100",14,7,15,20.9028499580564,14.9718032367835,20.7586644305645,28.104810107999,5.90284995805644,1
