"rep_id","scenario_id","region","truth","mean","q025","q50","q975","bias","covered","fit_status","nonfailed","stable_fit"
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,7.05807580757911,41573.9710079783,28406.7144380287,41567.8126497967,54735.9638766158,41566.9129321707,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,6.77925921312737,41573.6301957792,28406.5471982083,41567.453933576,54735.5863300904,41566.8509365661,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,7.84439618004102,41574.6275486128,28407.4714212825,41568.5277814547,54736.6020323349,41566.7831524328,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,7.1802514686639,41574.1275970439,28406.9877407622,41567.9957594431,54736.1740671122,41566.9473455752,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,6.95502902732435,41574.0207950837,28406.8928596652,41567.8423478617,54736.0328214531,41567.0657660563,0,"numerical_instability",FALSE,FALSE
7,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,6.87161228129189,41573.6646265839,28406.5491133877,41567.5274635315,54735.6852289808,41566.7930143026,0,"numerical_instability",FALSE,FALSE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,-1.45115686149442,-3.31412157090148,-4.18047910024549,-3.36813858107772,-2.31188078978485,-1.86296470940706,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,0.254194051166792,-1.48629643279917,-2.3181806210186,-1.54035676225337,-0.474486951572471,-1.74049048396596,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,0.543405157099385,-1.20574052297703,-2.03382799889611,-1.262107943462,-0.203091079991611,-1.74914568007641,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,1.02475397906637,4.79502446921519,2.77549776779871,4.91790292187026,6.41767907121399,3.77027049014882,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,0.103059441979459,-1.58988335313742,-2.41864415625502,-1.64380058336735,-0.58737218607369,-1.69294279511688,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,-1.87489534842516,-4.09268646394208,-5.04175221014389,-4.12309404707579,-3.04212633281133,-2.21779111551692,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,0.444590133209938,4.27814874218694,2.30047934041696,4.38575269805546,5.91427520683684,3.833558608977,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.840705559871199,4.43901543387364,2.41700078756351,4.56892839890947,6.07527210263606,3.59830987400244,0,"stable",TRUE,TRUE
8,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,0.115343887526431,-1.8234603015186,-2.66695775793598,-1.87983531671158,-0.816282622416962,-1.93880418904503,0,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,-0.250684249780627,-0.41426426848092,-1.27336129942237,-0.322486015251328,0.135410676169609,-0.163580018700293,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,-0.176775684862206,0.134285151849646,-0.891373081420368,-0.0638642808238951,1.80449937996706,0.311060836711852,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,-0.200823038845944,-0.380182073204167,-1.22436635558113,-0.292195307474526,0.164179522437244,-0.179359034358223,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,-0.909836867872625,-1.15686946150182,-2.01049971786108,-1.07467492732077,-0.591655623105362,-0.247032593629194,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,0.136440953321941,0.465722858082967,-0.553830508789493,0.270617026921546,2.12963730489327,0.329281904761025,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,-0.00529920554481719,-0.204968243578568,-1.04709713276309,-0.113893314143098,0.330681115269354,-0.199669038033751,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,0.813785602323729,1.06597648502804,0.0562697285145985,0.869569728173384,2.70465582822834,0.252190882704311,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.478999701581806,0.42620424727321,-0.418132176757479,0.513295018605908,0.965228126143399,-0.0527954543085962,1,"stable",TRUE,TRUE
9,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,0.114192789678744,0.0640953045316152,-0.775237619329886,0.161263120525551,0.606856683809977,-0.050097485147129,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",1,0.270957344187796,0.888423515158496,-0.207776515889851,0.909073517206732,1.96977765124896,0.6174661709707,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",2,-0.577367909031269,-1.40876836119662,-2.76155988780135,-1.43635199641859,-0.0443857239640178,-0.831400452165347,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",3,-0.0914673503366583,0.566966199001253,-0.511771677790386,0.585530112975436,1.63731233279971,0.658433549337912,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",4,0.4558727042997,-0.130034835204371,-1.46404214356277,-0.155907030952596,1.21996220264075,-0.585907539504072,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",5,-0.0602528641860102,-0.900229220862827,-2.26194433083059,-0.924056875601701,0.454510843303388,-0.839976356676816,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",6,-0.160955216623506,-1.28421445475944,-2.63064131824169,-1.30758196954232,0.0960983412698507,-1.12325923813593,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",7,0.522569451737788,1.20557306572196,0.137048787487045,1.2244066380891,2.27067541250662,0.683003613984172,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",8,0.159963405447239,0.882455889891982,-0.198793844008753,0.900472746311678,1.95671656997249,0.722492484444743,1,"stable",TRUE,TRUE
10,"S4A_SPARSE_COUNTS_OBS_FIXED_GAMMA_T100",9,-0.519319565495079,0.179828202249564,-0.902551218983433,0.20127120117087,1.25213400026887,0.699147767744643,1,"stable",TRUE,TRUE
